id_domicilio,id_pessoa,trimestre_num,numero_entrevistas_pessoa,peso_pessoa,capital,situacao_urbana_rural,tipo_area,peso_amostral,sexo,idade,cor_raca,nivel_instrucao,numero_trabalhos,area_trabalho,grupo_atividade,grupo_ocupacao,rendimento_habitual,horas_habituais,target_informal
250033544-05-10,250033544-05-10-02,1,1,1.0,0,2,4,427.7377029,1,26,4,5,1,,03,09,1800.0,30,1
250033544-06-10,250033544-06-10-02,1,1,1.0,0,2,4,339.96893555,1,49,4,2,1,,01,09,720.0,24,1
250033544-07-10,250033544-07-10-01,1,1,1.0,0,2,4,288.77425213,1,56,4,1,1,,06,05,200.0,8,1
250033544-07-10,250033544-07-10-02,1,1,1.0,0,2,4,288.77425213,2,35,4,1,1,,06,05,,8,1
250033544-10-10,250033544-10-10-01,1,1,1.0,0,2,4,303.64968995,1,58,4,2,1,,01,09,1412.0,40,1
250033544-11-10,250033544-11-10-01,1,1,1.0,0,2,4,329.68688099,1,40,4,2,1,,01,06,200.0,42,1
250033544-13-10,250033544-13-10-01,1,1,1.0,0,2,4,461.59920957,1,20,4,2,1,,01,09,150.0,8,1
250033772-01-11,250033772-01-11-01,1,4,0.25,1,1,1,244.04324154,2,53,4,7,1,3,09,03,3000.0,40,0
250033772-01-11,250033772-01-11-04,1,3,0.3333333333333333,1,1,1,244.04324154,1,48,1,2,1,,06,05,1320.0,44,0
250033772-02-11,250033772-02-11-01,1,4,0.25,1,1,1,290.34572243,1,37,4,6,1,,09,05,2300.0,50,0
250033772-02-11,250033772-02-11-02,1,4,0.25,1,1,1,290.34572243,2,28,4,5,1,,04,05,1510.0,44,0
250033772-03-11,250033772-03-11-01,1,2,0.5,1,1,1,284.46391808,2,42,4,5,1,2,09,04,1320.0,40,0
250033772-03-11,250033772-03-11-02,1,4,0.25,1,1,1,284.46391808,1,24,4,5,1,,06,05,1320.0,44,0
250033772-03-11,250033772-03-11-03,1,4,0.25,1,1,1,284.46391808,1,23,1,5,1,,10,04,1320.0,44,0
250033772-04-11,250033772-04-11-01,1,4,0.25,1,1,1,244.29152957,1,28,1,5,1,,03,09,3200.0,60,0
250033772-04-11,250033772-04-11-02,1,4,0.25,1,1,1,244.29152957,2,54,1,5,1,,11,05,1412.0,40,0
250033772-05-11,250033772-05-11-01,1,4,0.25,1,1,1,217.66932048,2,35,4,5,1,,02,07,500.0,44,1
250033772-06-11,250033772-06-11-02,1,4,0.25,1,1,1,233.14527039,1,49,1,2,1,,04,07,2640.0,44,0
250033772-06-11,250033772-06-11-03,1,4,0.25,1,1,1,233.14527039,2,21,4,5,1,,04,05,1510.0,44,0
250033772-07-11,250033772-07-11-01,1,4,0.25,1,1,1,239.65363414,2,32,4,5,2,,09,03,1600.0,80,0
250033772-08-11,250033772-08-11-02,1,4,0.25,1,1,1,183.45142046,2,50,4,7,1,2,08,03,7000.0,40,0
250033772-11-11,250033772-11-11-01,1,4,0.25,1,1,1,246.09499593,1,50,1,7,1,3,08,03,5000.0,30,0
250033772-13-11,250033772-13-11-02,1,4,0.25,1,1,1,187.52511749,2,45,4,7,1,1,08,02,5000.0,30,0
250033772-14-11,250033772-14-11-01,1,4,0.25,1,1,1,239.65363414,2,33,1,7,1,,09,02,3500.0,44,1
250033919-03-11,250033919-03-11-01,1,2,0.5,0,1,4,149.41570553,2,55,4,2,1,,02,05,130.0,40,1
250033919-04-11,250033919-04-11-01,1,3,0.3333333333333333,0,1,4,222.56992897,1,25,4,2,1,,01,07,1320.0,40,1
250033919-06-11,250033919-06-11-01,1,3,0.3333333333333333,0,1,4,188.01096863,2,30,4,5,1,,10,05,2000.0,44,1
250033919-07-11,250033919-07-11-05,1,2,0.5,0,1,4,175.9272884,1,36,4,2,1,,05,08,600.0,40,1
250033919-09-11,250033919-09-11-03,1,2,0.5,0,1,4,157.71883527,1,50,4,5,1,,05,08,1320.0,40,0
250033919-10-11,250033919-10-11-01,1,3,0.3333333333333333,0,1,4,168.34826484,2,42,4,4,1,,11,09,320.0,10,1
250033919-13-11,250033919-13-11-01,1,3,0.3333333333333333,0,1,4,264.36259717,1,39,4,4,1,,04,08,650.0,32,1
250033919-14-11,250033919-14-11-02,1,2,0.5,0,1,4,189.62426452,1,37,4,2,1,,03,07,2000.0,40,1
250034091-02-11,250034091-02-11-01,1,4,0.25,0,2,4,148.06474981,1,59,2,2,1,,01,09,720.0,24,1
250034091-02-11,250034091-02-11-03,1,3,0.3333333333333333,0,2,4,148.06474981,1,30,1,2,1,,03,09,1000.0,40,1
250034091-05-11,250034091-05-11-02,1,4,0.25,0,2,4,157.49595926,1,46,1,2,1,,01,09,200.0,8,1
250034091-06-11,250034091-06-11-02,1,4,0.25,0,2,4,180.52249963,1,30,1,4,1,,02,07,1320.0,40,0
250034091-07-11,250034091-07-11-02,1,1,1.0,0,2,4,167.15303015,1,27,4,2,1,,02,08,1412.0,40,0
250034091-07-11,250034091-07-11-03,1,1,1.0,0,2,4,167.15303015,2,27,4,5,1,,02,08,1412.0,40,0
250034091-08-11,250034091-08-11-01,1,4,0.25,0,2,4,121.23912586,1,55,4,4,1,3,09,05,6500.0,40,0
250034091-08-11,250034091-08-11-02,1,4,0.25,0,2,4,121.23912586,2,52,1,6,1,3,09,02,5600.0,40,0
250034091-09-11,250034091-09-11-02,1,3,0.3333333333333333,0,2,4,114.10160178,2,67,1,2,1,,11,09,350.0,24,1
250034091-13-11,250034091-13-11-06,1,2,0.5,0,2,4,153.14549081,1,60,1,2,1,,01,09,480.0,16,1
250034207-01-11,250034207-01-11-01,1,2,0.5,1,1,1,129.3072039,2,56,3,4,1,,04,01,5000.0,20,0
250034207-02-11,250034207-02-11-01,1,2,0.5,1,1,1,177.72913083,2,27,2,6,1,,07,03,10000.0,24,1
250034207-05-11,250034207-05-11-01,1,2,0.5,1,1,1,216.42928661,1,47,4,5,1,,07,03,4000.0,40,1
250034207-07-11,250034207-07-11-01,1,2,0.5,1,1,1,163.32916583,2,34,1,7,1,,10,05,700.0,4,1
250034207-08-11,250034207-08-11-01,1,2,0.5,1,1,1,247.96832085,1,30,1,7,1,,04,01,3000.0,60,0
250034207-09-11,250034207-09-11-02,1,2,0.5,1,1,1,141.66197373,1,54,1,5,1,,04,05,500.0,30,1
250034207-11-11,250034207-11-11-01,1,2,0.5,1,1,1,185.15649159,1,35,4,5,1,,02,07,2200.0,40,1
250034207-11-11,250034207-11-11-02,1,2,0.5,1,1,1,185.15649159,2,44,1,7,1,2,09,02,4800.0,40,0
250034207-12-11,250034207-12-11-01,1,2,0.5,1,1,1,246.76659985,1,21,4,6,1,,07,03,1500.0,35,1
250034207-14-11,250034207-14-11-01,1,1,1.0,1,1,1,239.176669,1,35,4,6,1,3,09,05,1600.0,40,0
250034620-01-11,250034620-01-11-01,1,3,0.3333333333333333,0,1,2,244.14870176,1,29,4,3,1,,04,09,1412.0,44,0
250034620-01-11,250034620-01-11-02,1,3,0.3333333333333333,0,1,2,244.14870176,2,30,4,5,1,,10,05,800.0,20,1
250034620-02-11,250034620-02-11-01,1,3,0.3333333333333333,0,1,2,215.94394431,2,64,4,7,1,3,09,02,3600.0,30,0
250034620-02-11,250034620-02-11-03,1,2,0.5,0,1,2,215.94394431,1,21,1,6,1,,04,05,1550.0,44,0
250034620-03-11,250034620-03-11-01,1,1,1.0,0,1,2,157.78416478,1,63,1,7,1,2,08,03,8000.0,40,0
250034620-03-11,250034620-03-11-02,1,2,0.5,0,1,2,157.78416478,2,63,2,7,1,,04,05,2000.0,40,0
250034620-08-11,250034620-08-11-01,1,2,0.5,0,1,2,176.87996522,1,61,4,7,1,3,10,02,2500.0,40,0
250034620-10-11,250034620-10-11-01,1,3,0.3333333333333333,0,1,2,202.00566687,2,49,1,5,1,,04,05,2500.0,44,0
250034620-11-11,250034620-11-11-01,1,3,0.3333333333333333,0,1,2,210.15487773,1,56,1,5,1,2,08,10,2100.0,24,0
250034620-11-11,250034620-11-11-02,1,3,0.3333333333333333,0,1,2,210.15487773,2,58,1,7,1,1,08,03,10000.0,40,0
250034620-11-11,250034620-11-11-03,1,3,0.3333333333333333,0,1,2,210.15487773,1,23,1,6,1,3,08,01,1450.0,40,0
250034620-13-11,250034620-13-11-02,1,1,1.0,0,1,2,184.65805468,1,40,4,5,1,,05,08,3000.0,44,0
250034620-14-11,250034620-14-11-01,1,3,0.3333333333333333,0,1,2,222.35652355,1,43,1,7,1,2,08,03,7000.0,40,0
250034620-14-11,250034620-14-11-02,1,3,0.3333333333333333,0,1,2,222.35652355,2,37,1,5,1,3,08,04,1412.0,40,0
250034845-01-11,250034845-01-11-02,1,1,1.0,1,1,1,231.89674197,1,65,1,2,1,,03,07,500.0,20,1
250034845-03-11,250034845-03-11-02,1,4,0.25,1,1,1,331.33323502,1,47,4,2,1,,04,09,200.0,8,1
250034845-05-11,250034845-05-11-01,1,4,0.25,1,1,1,300.22890684,2,45,4,2,1,,11,09,400.0,10,1
250034845-05-11,250034845-05-11-04,1,1,1.0,1,1,1,300.22890684,2,21,4,5,1,,10,05,500.0,5,1
250034845-06-11,250034845-06-11-02,1,4,0.25,1,1,1,284.89820575,1,63,4,1,1,,03,07,500.0,25,1
250034845-07-11,250034845-07-11-01,1,4,0.25,1,1,1,277.39424033,2,48,4,5,1,,11,09,1420.0,40,0
250034845-07-11,250034845-07-11-02,1,4,0.25,1,1,1,277.39424033,1,51,4,1,1,,03,07,1500.0,40,1
250034845-08-11,250034845-08-11-01,1,3,0.3333333333333333,1,1,1,402.48139577,1,23,4,5,1,,04,05,1500.0,49,0
250034845-11-11,250034845-11-11-01,1,4,0.25,1,1,1,237.62912752,1,59,4,2,1,,03,09,1420.0,40,1
250034845-12-11,250034845-12-11-01,1,4,0.25,1,1,1,314.70322685,2,35,4,7,1,,07,04,1520.0,36,0
250034845-12-11,250034845-12-11-02,1,2,0.5,1,1,1,314.70322685,1,40,4,5,1,,04,05,1520.0,44,0
250034845-13-11,250034845-13-11-01,1,2,0.5,1,1,1,317.49660008,2,50,2,1,2,,06,05,1412.0,73,0
250034863-01-10,250034863-01-10-01,1,1,1.0,1,1,1,561.35599047,1,28,1,3,1,,06,07,1500.0,48,1
250034863-01-10,250034863-01-10-02,1,1,1.0,1,1,1,561.35599047,2,22,2,2,1,,06,07,1500.0,48,1
250034863-02-10,250034863-02-10-01,1,1,1.0,1,1,1,460.35580276,1,53,4,2,1,,07,09,1412.0,44,0
250034863-03-10,250034863-03-10-01,1,1,1.0,1,1,1,642.52384615,1,35,4,3,1,,04,05,1500.0,50,1
250034863-04-10,250034863-04-10-01,1,1,1.0,1,1,1,447.99293685,2,41,4,5,1,,11,09,600.0,8,1
250034863-04-10,250034863-04-10-02,1,1,1.0,1,1,1,447.99293685,2,18,4,4,1,,07,03,1600.0,50,1
250034863-05-10,250034863-05-10-01,1,1,1.0,1,1,1,509.93652017,1,46,4,5,1,,07,05,200.0,20,1
250034863-06-10,250034863-06-10-01,1,1,1.0,1,1,1,431.36279076,2,52,1,2,1,,04,05,200.0,5,1
250034863-06-10,250034863-06-10-02,1,1,1.0,1,1,1,431.36279076,1,49,2,2,1,,04,08,1200.0,48,1
250034863-07-10,250034863-07-10-01,1,1,1.0,1,1,1,415.99474278,2,37,4,3,1,,11,09,800.0,35,1
250034863-08-10,250034863-08-10-01,1,1,1.0,1,1,1,587.00407013,1,25,4,5,1,,04,04,1412.0,44,0
250034863-08-10,250034863-08-10-02,1,1,1.0,1,1,1,587.00407013,2,24,4,4,1,,04,05,1412.0,44,0
250034863-09-10,250034863-09-10-01,1,1,1.0,1,1,1,466.41946718,2,43,4,5,1,,09,04,1412.0,44,0
250034863-09-10,250034863-09-10-02,1,1,1.0,1,1,1,466.41946718,1,37,1,5,1,3,08,04,1412.0,40,0
250034863-11-10,250034863-11-10-02,1,1,1.0,1,1,1,438.21264492,1,37,4,7,1,,10,02,3000.0,30,1
250034863-13-10,250034863-13-10-01,1,1,1.0,1,1,1,401.81524013,1,57,1,5,1,,07,05,1600.0,44,0
250034863-13-10,250034863-13-10-03,1,1,1.0,1,1,1,401.81524013,2,19,4,5,1,,09,05,400.0,20,1
250034958-03-11,250034958-03-11-01,1,3,0.3333333333333333,0,1,4,163.726864,2,61,4,5,1,3,09,03,4600.0,30,0
250034958-03-11,250034958-03-11-02,1,3,0.3333333333333333,0,1,4,163.726864,1,46,4,2,1,,05,08,1200.0,40,1
250034958-04-11,250034958-04-11-01,1,2,0.5,0,1,4,208.61598819,2,34,4,2,1,,06,09,300.0,24,1
250034958-04-11,250034958-04-11-02,1,3,0.3333333333333333,0,1,4,208.61598819,1,35,4,5,1,,04,09,1320.0,48,0
250034958-07-11,250034958-07-11-01,1,1,1.0,0,1,4,187.93099577,2,55,1,2,1,,06,09,1320.0,48,0
250034958-07-11,250034958-07-11-02,1,1,1.0,0,1,4,187.93099577,2,30,1,5,1,,09,05,1320.0,40,0
250034958-07-11,250034958-07-11-03,1,1,1.0,0,1,4,187.93099577,1,33,1,5,1,,02,04,1320.0,40,0
250034958-08-11,250034958-08-11-01,1,3,0.3333333333333333,0,1,4,186.96305019,2,34,2,5,1,,11,09,500.0,24,1
250034958-08-11,250034958-08-11-02,1,1,1.0,0,1,4,186.96305019,1,53,4,1,1,,03,09,300.0,30,1
250034958-10-11,250034958-10-11-02,1,3,0.3333333333333333,0,1,4,169.51657213,1,41,1,7,2,,09,02,3500.0,50,0
250034958-12-11,250034958-12-11-01,1,3,0.3333333333333333,0,1,4,131.39807817,2,53,1,2,1,,11,09,400.0,20,1
250034958-13-11,250034958-13-11-01,1,3,0.3333333333333333,0,1,4,142.80081025,1,60,1,7,1,,05,08,2000.0,40,0
250034958-13-11,250034958-13-11-02,1,3,0.3333333333333333,0,1,4,142.80081025,2,53,1,7,1,3,09,03,6000.0,40,0
250034958-14-11,250034958-14-11-01,1,3,0.3333333333333333,0,1,4,184.18211348,1,50,4,1,1,,04,09,3000.0,8,1
250035110-01-11,250035110-01-11-02,1,4,0.25,0,1,2,369.36767782,1,46,4,2,1,,03,07,1000.0,40,1
250035110-01-11,250035110-01-11-03,1,3,0.3333333333333333,0,1,2,369.36767782,1,21,4,4,1,,07,04,806.0,20,0
250035110-04-11,250035110-04-11-01,1,2,0.5,0,1,2,316.68012241,2,41,1,5,1,,11,09,1200.0,50,1
250035110-05-11,250035110-05-11-02,1,4,0.25,0,1,2,310.32116346,1,47,1,5,2,,09,03,1600.0,41,0
250035110-08-11,250035110-08-11-01,1,4,0.25,0,1,2,316.55784627,1,69,2,1,1,,06,05,1000.0,120,0
250035110-08-11,250035110-08-11-02,1,2,0.5,0,1,2,316.55784627,2,49,2,2,1,,11,09,1040.0,20,1
250035110-10-11,250035110-10-11-01,1,3,0.3333333333333333,0,1,2,301.00283126,1,50,4,2,1,,02,07,1000.0,40,1
250035110-13-11,250035110-13-11-02,1,2,0.5,0,1,2,368.92311624,1,40,2,5,1,,03,07,900.0,44,1
250035110-14-11,250035110-14-11-01,1,1,1.0,0,1,2,427.10661116,2,24,4,2,1,,11,05,430.0,30,1
250035230-01-11,250035230-01-11-01,1,4,0.25,0,1,4,337.1074007,1,57,4,5,1,,03,07,2000.0,50,1
250035230-01-11,250035230-01-11-02,1,4,0.25,0,1,4,337.1074007,2,29,4,7,1,,11,05,1412.0,20,1
250035230-02-11,250035230-02-11-02,1,4,0.25,0,1,4,372.26680019,1,34,2,6,1,,07,05,2000.0,44,0
250035230-03-11,250035230-03-11-01,1,4,0.25,0,1,4,281.92314108,2,53,4,7,1,,09,02,5000.0,40,0
250035230-04-11,250035230-04-11-01,1,4,0.25,0,1,4,260.77114853,2,55,4,7,1,1,08,04,3500.0,40,0
250035230-05-11,250035230-05-11-01,1,4,0.25,0,1,4,365.17548288,1,40,4,7,2,,04,07,1200.0,40,1
250035230-05-11,250035230-05-11-02,1,4,0.25,0,1,4,365.17548288,2,32,3,5,1,,02,07,500.0,20,1
250035230-06-11,250035230-06-11-01,1,4,0.25,0,1,4,284.99956996,1,62,4,7,1,2,08,02,26000.0,48,0
250035230-07-11,250035230-07-11-02,1,4,0.25,0,1,4,376.99098028,1,39,1,7,1,,09,04,2800.0,44,0
250035230-08-11,250035230-08-11-01,1,4,0.25,0,1,4,263.10018812,1,68,4,5,1,,03,08,2200.0,20,1
250035230-08-11,250035230-08-11-02,1,4,0.25,0,1,4,263.10018812,2,53,1,5,1,,04,05,500.0,44,1
250035230-09-11,250035230-09-11-01,1,4,0.25,0,1,4,423.36429469,1,30,2,7,1,,07,02,13000.0,40,0
250035230-09-11,250035230-09-11-02,1,4,0.25,0,1,4,423.36429469,2,26,1,7,1,,07,02,12000.0,40,0
250035230-12-11,250035230-12-11-01,1,4,0.25,0,1,4,270.58493967,2,37,4,6,1,,04,05,1800.0,10,1
250035230-13-11,250035230-13-11-01,1,4,0.25,0,1,4,482.34261352,1,35,1,7,1,1,09,02,10100.0,40,0
250035230-14-11,250035230-14-11-01,1,4,0.25,0,1,4,332.15827621,2,64,4,7,1,3,08,04,5800.0,30,0
250035775-01-11,250035775-01-11-01,1,3,0.3333333333333333,0,1,2,736.20174148,2,44,4,4,1,,04,05,1400.0,20,1
250035775-01-11,250035775-01-11-02,1,4,0.25,0,1,2,736.20174148,1,23,4,4,1,,05,08,1000.0,60,1
250035775-04-11,250035775-04-11-01,1,3,0.3333333333333333,0,1,2,835.00989972,1,36,4,5,1,,02,08,1412.0,60,0
250035775-05-11,250035775-05-11-02,1,4,0.25,0,1,2,724.60647738,2,23,1,5,1,,10,05,1500.0,48,1
250035775-05-11,250035775-05-11-04,1,4,0.25,0,1,2,724.60647738,1,19,4,4,1,,05,08,800.0,48,1
250035775-07-11,250035775-07-11-01,1,4,0.25,0,1,2,625.14465683,1,64,1,2,1,,03,07,600.0,40,1
250035775-08-11,250035775-08-11-01,1,4,0.25,0,1,2,706.05014829,1,49,1,7,1,1,09,02,7000.0,40,0
250035775-08-11,250035775-08-11-02,1,4,0.25,0,1,2,706.05014829,2,42,1,7,2,3,09,02,6500.0,60,0
250035775-11-11,250035775-11-11-02,1,4,0.25,0,1,2,595.66776787,1,61,1,2,1,,02,09,1412.0,60,0
250035775-12-11,250035775-12-11-01,1,4,0.25,0,1,2,765.82961454,2,46,4,2,1,,11,09,1412.0,48,0
250035775-12-11,250035775-12-11-02,1,3,0.3333333333333333,0,1,2,765.82961454,1,38,4,2,1,,01,09,800.0,20,1
250035775-13-11,250035775-13-11-01,1,3,0.3333333333333333,0,1,2,546.28976842,2,55,4,1,1,,06,05,800.0,90,1
250035775-14-11,250035775-14-11-01,1,3,0.3333333333333333,0,1,2,810.14229619,2,31,4,5,1,2,09,09,1700.0,36,0
250035775-14-11,250035775-14-11-02,1,3,0.3333333333333333,0,1,2,810.14229619,1,34,4,4,1,,01,09,1412.0,40,0
250035905-01-11,250035905-01-11-01,1,4,0.25,0,1,4,508.23072692,1,42,1,7,2,2,09,02,7500.0,68,0
250035905-01-11,250035905-01-11-02,1,4,0.25,0,1,4,508.23072692,2,41,1,7,1,,07,01,1412.0,40,0
250035905-03-11,250035905-03-11-02,1,4,0.25,0,1,4,358.16220245,2,52,1,7,1,1,09,02,7200.0,40,0
250035905-04-11,250035905-04-11-02,1,4,0.25,0,1,4,427.16458502,2,61,4,2,1,,04,05,400.0,40,1
250035905-05-11,250035905-05-11-01,1,4,0.25,0,1,4,470.56303621,1,57,4,5,1,,07,05,1600.0,42,0
250035905-06-11,250035905-06-11-01,1,4,0.25,0,1,4,519.62876037,2,57,4,7,1,2,08,03,11350.0,30,0
250035905-06-11,250035905-06-11-02,1,4,0.25,0,1,4,519.62876037,2,29,1,7,1,2,08,02,5000.0,30,0
250035905-06-11,250035905-06-11-03,1,2,0.5,0,1,4,519.62876037,1,26,4,7,1,,07,02,11000.0,40,0
250035905-07-11,250035905-07-11-01,1,4,0.25,0,1,4,487.77049494,1,46,4,2,1,,04,08,1425.0,60,0
250035905-07-11,250035905-07-11-02,1,4,0.25,0,1,4,487.77049494,2,42,4,4,1,,04,09,1425.0,60,0
250035905-08-11,250035905-08-11-01,1,4,0.25,0,1,4,549.74755133,1,38,2,7,1,,07,04,4000.0,40,0
250035905-08-11,250035905-08-11-02,1,2,0.5,0,1,4,549.74755133,2,40,2,6,1,,10,05,80.0,1,1
250035905-09-11,250035905-09-11-01,1,4,0.25,0,1,4,356.07329539,2,52,4,2,1,,11,05,100.0,20,1
250035905-10-11,250035905-10-11-01,1,4,0.25,0,1,4,474.09904483,1,49,4,5,1,,07,03,10000.0,40,0
250035905-10-11,250035905-10-11-02,1,4,0.25,0,1,4,474.09904483,2,46,1,7,1,,07,02,7000.0,40,0
250035905-11-11,250035905-11-11-01,1,4,0.25,0,1,4,448.96171883,2,71,4,7,1,2,08,02,15000.0,40,0
250035905-11-11,250035905-11-11-03,1,2,0.5,0,1,4,448.96171883,1,40,4,7,1,,03,02,5000.0,40,0
250035905-12-11,250035905-12-11-01,1,4,0.25,0,1,4,530.7868547,1,51,1,7,2,3,09,02,7000.0,64,0
250035905-12-11,250035905-12-11-04,1,1,1.0,0,1,4,530.7868547,2,21,1,6,1,1,09,05,400.0,5,0
250035905-13-11,250035905-13-11-01,1,4,0.25,0,1,4,353.21889485,2,70,1,3,1,,02,07,2400.0,20,1
250035979-02-11,250035979-02-11-01,1,4,0.25,0,2,4,139.08956026,1,52,2,2,1,,01,06,1000.0,40,1
250035979-02-11,250035979-02-11-03,1,4,0.25,0,2,4,139.08956026,1,28,4,7,1,2,09,02,3000.0,40,0
250035979-02-11,250035979-02-11-04,1,4,0.25,0,2,4,139.08956026,1,19,2,5,1,,01,09,,30,1
250035979-03-11,250035979-03-11-02,1,4,0.25,0,2,4,133.70537527,2,22,1,5,1,,04,05,37.0,12,1
250035979-08-11,250035979-08-11-01,1,4,0.25,0,2,4,139.69025738,1,42,4,2,1,,01,06,1500.0,30,1
250035979-08-11,250035979-08-11-02,1,4,0.25,0,2,4,139.69025738,2,38,4,5,1,3,09,05,1412.0,24,0
250035979-09-11,250035979-09-11-01,1,4,0.25,0,2,4,161.50149858,1,24,4,5,1,,01,06,1600.0,20,1
250035979-10-11,250035979-10-11-01,1,4,0.25,0,2,4,126.89175263,1,49,4,1,2,,01,06,800.0,48,1
250035979-11-11,250035979-11-11-01,1,3,0.3333333333333333,0,2,4,116.53528657,1,66,4,2,1,,01,06,400.0,40,1
250035979-12-11,250035979-12-11-01,1,4,0.25,0,2,4,141.71541566,1,40,1,5,1,,09,03,1412.0,25,1
250035979-13-11,250035979-13-11-04,1,4,0.25,0,2,4,123.75815525,1,47,1,7,1,3,08,08,1412.0,30,0
250036517-03-11,250036517-03-11-01,1,4,0.25,0,2,4,94.17936216,1,70,4,5,1,,01,06,500.0,40,1
250036517-06-11,250036517-06-11-01,1,3,0.3333333333333333,0,2,4,120.30829405,1,42,1,2,1,,01,09,160.0,8,1
250036517-07-11,250036517-07-11-01,1,4,0.25,0,2,4,157.01679244,1,21,1,4,1,,03,09,800.0,40,1
250036517-09-11,250036517-09-11-02,1,4,0.25,0,2,4,133.1551656,1,34,4,2,1,,03,09,600.0,24,1
250036517-10-11,250036517-10-11-01,1,3,0.3333333333333333,0,2,4,128.79041789,1,38,4,2,1,,01,09,400.0,16,1
250036517-11-11,250036517-11-11-01,1,4,0.25,0,2,4,121.38317975,1,41,4,5,2,3,08,08,1412.0,27,0
250036517-11-11,250036517-11-11-02,1,4,0.25,0,2,4,121.38317975,2,46,4,7,1,3,09,02,3645.0,45,0
250036517-12-11,250036517-12-11-02,1,1,1.0,0,2,4,122.46556888,1,24,4,4,1,,05,08,500.0,48,1
250036517-13-11,250036517-13-11-01,1,4,0.25,0,2,4,120.66485674,1,46,4,2,1,,01,09,400.0,16,1
250036517-13-11,250036517-13-11-02,1,3,0.3333333333333333,0,2,4,120.66485674,2,40,1,2,1,,01,09,,15,1
250036517-13-11,250036517-13-11-03,1,1,1.0,0,2,4,120.66485674,1,16,1,4,1,,01,09,,20,1
250036517-14-11,250036517-14-11-01,1,3,0.3333333333333333,0,2,4,128.6210708,1,39,1,2,1,,02,07,2600.0,40,1
250036517-14-11,250036517-14-11-02,1,4,0.25,0,2,4,128.6210708,2,35,1,5,1,,02,07,1050.0,40,1
250036871-02-11,250036871-02-11-01,1,4,0.25,1,1,1,218.07240671,2,46,4,5,1,,04,05,1200.0,20,1
250036871-02-11,250036871-02-11-02,1,4,0.25,1,1,1,218.07240671,1,42,1,7,1,,07,03,3000.0,40,0
250036871-04-11,250036871-04-11-01,1,4,0.25,1,1,1,187.53964928,2,67,4,7,1,2,08,05,6000.0,36,0
250036871-04-11,250036871-04-11-02,1,4,0.25,1,1,1,187.53964928,1,58,1,2,1,,04,07,3000.0,60,0
250036871-04-11,250036871-04-11-03,1,4,0.25,1,1,1,187.53964928,2,49,1,7,1,,09,02,3000.0,44,0
250036871-04-11,250036871-04-11-04,1,4,0.25,1,1,1,187.53964928,1,19,4,5,1,,04,05,800.0,40,1
250036871-09-11,250036871-09-11-01,1,4,0.25,1,1,1,283.33695946,1,30,1,7,2,,07,02,4000.0,60,0
250036871-09-11,250036871-09-11-02,1,4,0.25,1,1,1,283.33695946,2,28,1,7,1,2,09,02,2400.0,36,0
250036871-12-11,250036871-12-11-01,1,4,0.25,1,1,1,248.93243344,1,38,4,7,1,2,08,10,14000.0,48,0
250036871-13-11,250036871-13-11-01,1,4,0.25,1,1,1,233.05751818,2,37,1,7,1,,07,02,6000.0,60,0
250036871-13-11,250036871-13-11-03,1,4,0.25,1,1,1,233.05751818,2,19,4,5,1,,11,05,1412.0,50,1
250036871-14-11,250036871-14-11-02,1,4,0.25,1,1,1,196.14130135,2,34,4,5,1,,09,02,2500.0,44,0
250037277-04-10,250037277-04-10-02,1,1,1.0,1,1,1,66.54507082,2,47,1,7,1,,07,02,10000.0,50,0
250037277-07-10,250037277-07-10-02,1,1,1.0,1,1,1,59.10334047,2,60,4,7,1,1,08,03,10000.0,30,0
250037277-11-10,250037277-11-10-01,1,1,1.0,1,1,1,65.05722688,1,50,4,7,1,,07,01,20000.0,60,0
250037277-11-10,250037277-11-10-02,1,1,1.0,1,1,1,65.05722688,2,29,1,7,1,,10,05,2000.0,30,0
250037277-13-10,250037277-13-10-01,1,1,1.0,1,1,1,63.26932495,1,58,1,7,1,,07,03,5500.0,30,0
250037277-13-10,250037277-13-10-02,1,1,1.0,1,1,1,63.26932495,2,57,1,7,1,3,09,02,3500.0,20,0
250037277-14-10,250037277-14-10-02,1,1,1.0,1,1,1,62.48350457,1,27,1,6,1,,04,05,30000.0,58,0
250037464-01-10,250037464-01-10-01,1,1,1.0,0,2,4,299.68879846,1,20,4,5,1,,03,09,200.0,40,1
250037464-02-10,250037464-02-10-01,1,1,1.0,0,2,4,294.65657125,1,32,1,4,1,,01,06,,48,1
250037464-08-10,250037464-08-10-03,1,1,1.0,0,2,4,194.51477977,1,56,1,5,1,3,08,04,1412.0,40,0
250037464-09-10,250037464-09-10-02,1,1,1.0,0,2,4,181.81308043,1,83,1,1,1,,01,06,150.0,6,1
250037464-10-10,250037464-10-10-01,1,1,1.0,0,2,4,287.27417819,1,19,4,3,1,,02,07,1320.0,48,0
250037464-10-10,250037464-10-10-02,1,1,1.0,0,2,4,287.27417819,1,39,1,2,1,,01,06,1200.0,50,1
250037464-13-10,250037464-13-10-01,1,1,1.0,0,2,4,206.13357266,1,58,1,2,1,,06,05,1000.0,44,0
250037858-02-10,250037858-02-10-01,1,1,1.0,0,1,4,528.36242111,2,22,1,6,1,,07,04,1320.0,30,0
250037858-02-10,250037858-02-10-02,1,1,1.0,0,1,4,528.36242111,1,50,1,2,1,,01,06,1320.0,30,1
